customer_id,customer_name,email,country,created_date,source_file
7597,Joseph Lopez,joseph.lopez7597@example.com,Brazil,2018-04-10,customers.csv
7598,Matthew Harris,matthew.harris7598@example.com,Brazil,2023-08-06,customers.csv
7599,Alexander Davis,alexander.davis7599@example.com,USA,2016-06-06,customers.csv
7600,John Rodriguez,john.rodriguez7600@example.com,Australia,2022-10-13,customers.csv
7601,Michael Thompson,michael.thompson7601@example.com,France,2019-12-14,customers.csv
7602,Sofia Rodriguez,sofia.rodriguez7602@example.com,France,2019-08-04,customers.csv
7603,David Davis,david.davis7603@example.com,Australia,2019-07-22,customers.csv
7604,Ryan White,ryan.white7604@example.com,USA,2017-12-17,customers.csv
7605,Emily Garcia,emily.garcia7605@example.com,India,2021-05-09,customers.csv
7606,James Ramirez,james.ramirez7606@example.com,Germany,2024-08-08,customers.csv
7607,John Harris,john.harris7607@example.com,Australia,2017-08-26,customers.csv
7608,Evelyn Martin,evelyn.martin7608@example.com,India,2023-10-06,customers.csv
7609,Joshua Rodriguez,joshua.rodriguez7609@example.com,Australia,2021-03-21,customers.csv
7610,Amelia Johnson,amelia.johnson7610@example.com,Canada,2024-05-10,customers.csv
7611,Sarah Clark,sarah.clark7611@example.com,Germany,2020-10-02,customers.csv
7612,David Harris,david.harris7612@example.com,UK,2017-10-13,customers.csv
7613,Isabella Perez,isabella.perez7613@example.com,Japan,2023-10-06,customers.csv
7614,Charlotte Lopez,charlotte.lopez7614@example.com,Canada,2019-01-26,customers.csv
7615,Evelyn Harris,evelyn.harris7615@example.com,Australia,2018-04-04,customers.csv
7616,Anthony Perez,anthony.perez7616@example.com,USA,2024-08-21,customers.csv
7617,Christopher Ramirez,christopher.ramirez7617@example.com,France,2015-06-21,customers.csv
7618,Amelia Anderson,amelia.anderson7618@example.com,Mexico,2024-02-02,customers.csv
7619,Mia Moore,mia.moore7619@example.com,USA,2016-04-04,customers.csv
7620,James Jackson,james.jackson7620@example.com,Germany,2024-07-12,customers.csv
7621,Joseph Thompson,joseph.thompson7621@example.com,Germany,2016-11-02,customers.csv
7622,Harper Hernandez,harper.hernandez7622@example.com,UK,2019-09-30,customers.csv
7623,Christopher Thompson,christopher.thompson7623@example.com,UK,2017-05-10,customers.csv
7624,James Hernandez,james.hernandez7624@example.com,Japan,2016-03-19,customers.csv
7625,Abigail Thompson,abigail.thompson7625@example.com,Brazil,2019-10-17,customers.csv
7626,Mia Sanchez,mia.sanchez7626@example.com,Japan,2016-01-14,customers.csv
7627,Sarah Williams,sarah.williams7627@example.com,Japan,2024-02-07,customers.csv
7628,Daniel Lee,daniel.lee7628@example.com,Germany,2021-03-27,customers.csv
7629,Ryan Jones,ryan.jones7629@example.com,USA,2020-04-07,customers.csv
7630,Harper Brown,harper.brown7630@example.com,Japan,2020-11-26,customers.csv
7631,Charlotte Davis,charlotte.davis7631@example.com,France,2017-05-10,customers.csv
7632,Mia Taylor,mia.taylor7632@example.com,Brazil,2016-09-03,customers.csv
7633,Alexander Anderson,alexander.anderson7633@example.com,India,2018-07-04,customers.csv
7634,Alexander Davis,alexander.davis7634@example.com,India,2024-04-16,customers.csv
7635,Sophia Williams,sophia.williams7635@example.com,France,2020-07-11,customers.csv
7636,Anthony Davis,anthony.davis7636@example.com,Germany,2018-05-13,customers.csv
7637,Joseph Lee,joseph.lee7637@example.com,Australia,2015-11-11,customers.csv
7638,Mia Brown,mia.brown7638@example.com,India,2017-08-20,customers.csv
7639,Evelyn Perez,evelyn.perez7639@example.com,Germany,2020-01-02,customers.csv
7640,Olivia Lee,olivia.lee7640@example.com,UK,2021-03-07,customers.csv
7641,Abigail Lopez,abigail.lopez7641@example.com,India,2021-04-20,customers.csv
7642,Joshua Lee,joshua.lee7642@example.com,India,2021-10-18,customers.csv
7643,Daniel Sanchez,daniel.sanchez7643@example.com,France,2020-03-17,customers.csv
7644,Amelia Rodriguez,amelia.rodriguez7644@example.com,USA,2020-05-18,customers.csv
7645,Joseph Davis,joseph.davis7645@example.com,Mexico,2016-04-25,customers.csv
7646,Sarah Brown,sarah.brown7646@example.com,UK,2023-04-15,customers.csv
7647,Christopher Martinez,christopher.martinez7647@example.com,Australia,2018-10-26,customers.csv
7648,David Harris,david.harris7648@example.com,France,2016-01-24,customers.csv
7649,Sofia Jackson,sofia.jackson7649@example.com,USA,2018-12-31,customers.csv
7650,Matthew Gonzalez,matthew.gonzalez7650@example.com,Germany,2019-11-01,customers.csv
7651,Ryan Ramirez,ryan.ramirez7651@example.com,USA,2024-05-28,customers.csv
7652,David Gonzalez,david.gonzalez7652@example.com,Australia,2017-05-22,customers.csv
7653,Jane White,jane.white7653@example.com,UK,2021-09-27,customers.csv
7654,James Moore,james.moore7654@example.com,USA,2023-12-29,customers.csv
7655,Sofia Wilson,sofia.wilson7655@example.com,Canada,2023-08-08,customers.csv
7656,Nicholas Clark,nicholas.clark7656@example.com,Mexico,2017-08-30,customers.csv
7657,Anthony Martin,anthony.martin7657@example.com,Japan,2019-05-01,customers.csv
7658,Christopher Harris,christopher.harris7658@example.com,Australia,2017-06-04,customers.csv
7659,John Williams,john.williams7659@example.com,Australia,2023-04-17,customers.csv
7660,William Smith,william.smith7660@example.com,France,2021-04-23,customers.csv
7661,John Brown,john.brown7661@example.com,Mexico,2018-10-22,customers.csv
7662,Mia Wilson,mia.wilson7662@example.com,UK,2022-06-30,customers.csv
7663,Michael Moore,michael.moore7663@example.com,Germany,2016-07-10,customers.csv
7664,Matthew Moore,matthew.moore7664@example.com,Germany,2023-02-24,customers.csv
7665,Harper Harris,harper.harris7665@example.com,Japan,2017-08-21,customers.csv
7666,Sofia Lee,sofia.lee7666@example.com,Japan,2016-05-18,customers.csv
7667,James Miller,james.miller7667@example.com,Mexico,2024-04-14,customers.csv
7668,Emily Thompson,emily.thompson7668@example.com,India,2015-10-12,customers.csv
7669,Abigail Martinez,abigail.martinez7669@example.com,Canada,2023-06-17,customers.csv
7670,Daniel Taylor,daniel.taylor7670@example.com,Canada,2015-06-02,customers.csv
7671,Evelyn Thomas,evelyn.thomas7671@example.com,Canada,2024-05-04,customers.csv
7672,James Thompson,james.thompson7672@example.com,Canada,2021-02-17,customers.csv
7673,William Anderson,william.anderson7673@example.com,USA,2017-07-12,customers.csv
7674,Harper Johnson,harper.johnson7674@example.com,France,2023-09-30,customers.csv
7675,William Johnson,william.johnson7675@example.com,Germany,2024-01-30,customers.csv
7676,Sarah Hernandez,sarah.hernandez7676@example.com,India,2024-01-12,customers.csv
7677,Sarah Ramirez,sarah.ramirez7677@example.com,Canada,2018-11-24,customers.csv
7678,Andrew Clark,andrew.clark7678@example.com,France,2019-04-15,customers.csv
7679,Ryan Sanchez,ryan.sanchez7679@example.com,USA,2020-11-22,customers.csv
7680,Sophia Brown,sophia.brown7680@example.com,UK,2023-01-17,customers.csv
7681,Andrew Ramirez,andrew.ramirez7681@example.com,Australia,2016-08-28,customers.csv
7682,William Martinez,william.martinez7682@example.com,India,2017-05-11,customers.csv
7683,William Gonzalez,william.gonzalez7683@example.com,France,2017-07-27,customers.csv
7684,Christopher Harris,christopher.harris7684@example.com,India,2015-05-12,customers.csv
7685,Isabella White,isabella.white7685@example.com,USA,2022-06-22,customers.csv
7686,Mia White,mia.white7686@example.com,Mexico,2024-08-05,customers.csv
7687,Andrew Thompson,andrew.thompson7687@example.com,UK,2019-09-03,customers.csv
7688,Emily Harris,emily.harris7688@example.com,France,2021-07-27,customers.csv
7689,Sofia Johnson,sofia.johnson7689@example.com,Brazil,2015-02-13,customers.csv
7690,Evelyn Harris,evelyn.harris7690@example.com,Canada,2015-02-28,customers.csv
7691,Michael Garcia,michael.garcia7691@example.com,UK,2023-06-04,customers.csv
7692,James Lopez,james.lopez7692@example.com,Brazil,2023-03-13,customers.csv
7693,Joshua Martin,joshua.martin7693@example.com,Australia,2016-04-22,customers.csv
7694,David Garcia,david.garcia7694@example.com,Canada,2024-06-26,customers.csv
7695,John Lopez,john.lopez7695@example.com,Canada,2016-08-23,customers.csv
7696,Isabella Ramirez,isabella.ramirez7696@example.com,Canada,2020-06-15,customers.csv
7697,Michael Anderson,michael.anderson7697@example.com,USA,2020-07-09,customers.csv
7698,David Ramirez,david.ramirez7698@example.com,Japan,2023-09-13,customers.csv
7699,Daniel Lee,daniel.lee7699@example.com,Japan,2016-01-07,customers.csv
7700,Elizabeth Sanchez,elizabeth.sanchez7700@example.com,Australia,2021-04-16,customers.csv
7701,Evelyn Lee,evelyn.lee7701@example.com,Japan,2021-02-09,customers.csv
7702,Joshua Clark,joshua.clark7702@example.com,Germany,2015-09-27,customers.csv
7703,William Miller,william.miller7703@example.com,USA,2016-06-16,customers.csv
7704,Ryan Harris,ryan.harris7704@example.com,India,2022-01-06,customers.csv
7705,David Jones,david.jones7705@example.com,Brazil,2015-06-28,customers.csv
7706,Joshua Ramirez,joshua.ramirez7706@example.com,Canada,2017-04-10,customers.csv
7707,Michael Lee,michael.lee7707@example.com,France,2020-11-12,customers.csv
7708,Abigail Clark,abigail.clark7708@example.com,Brazil,2017-04-09,customers.csv
7709,Matthew Harris,matthew.harris7709@example.com,USA,2023-07-27,customers.csv
7710,Mia Jones,mia.jones7710@example.com,USA,2023-07-24,customers.csv
7711,James Martin,james.martin7711@example.com,India,2022-06-10,customers.csv
7712,Emily Lee,emily.lee7712@example.com,Australia,2016-01-31,customers.csv
7713,David Anderson,david.anderson7713@example.com,India,2020-08-06,customers.csv
7714,Abigail Lee,abigail.lee7714@example.com,Mexico,2024-11-13,customers.csv
7715,Ryan Lopez,ryan.lopez7715@example.com,Japan,2017-01-15,customers.csv
7716,Charlotte Brown,charlotte.brown7716@example.com,Japan,2020-03-27,customers.csv
7717,Daniel Miller,daniel.miller7717@example.com,UK,2022-06-20,customers.csv
7718,Elizabeth Smith,elizabeth.smith7718@example.com,France,2019-05-11,customers.csv
7719,Elizabeth Perez,elizabeth.perez7719@example.com,Australia,2020-11-07,customers.csv
7720,Anthony Brown,anthony.brown7720@example.com,USA,2022-02-04,customers.csv
7721,Andrew Johnson,andrew.johnson7721@example.com,India,2016-02-17,customers.csv
7722,Abigail Martin,abigail.martin7722@example.com,Canada,2017-05-21,customers.csv
7723,Elizabeth Brown,elizabeth.brown7723@example.com,UK,2022-09-23,customers.csv
7724,Sarah Garcia,sarah.garcia7724@example.com,Japan,2020-01-12,customers.csv
7725,Evelyn Davis,evelyn.davis7725@example.com,USA,2015-03-19,customers.csv
7726,Nicholas Garcia,nicholas.garcia7726@example.com,USA,2018-07-14,customers.csv
7727,Michael Clark,michael.clark7727@example.com,India,2018-03-19,customers.csv
7728,Sofia Hernandez,sofia.hernandez7728@example.com,Australia,2022-01-16,customers.csv
7729,Andrew Brown,andrew.brown7729@example.com,India,2019-11-22,customers.csv
7730,James Ramirez,james.ramirez7730@example.com,USA,2022-12-17,customers.csv
7731,Anthony Gonzalez,anthony.gonzalez7731@example.com,Brazil,2023-10-24,customers.csv
7732,David Brown,david.brown7732@example.com,Japan,2024-08-09,customers.csv
7733,James Clark,james.clark7733@example.com,UK,2022-10-17,customers.csv
7734,Christopher Thomas,christopher.thomas7734@example.com,Germany,2015-12-10,customers.csv
7735,Ryan Williams,ryan.williams7735@example.com,Mexico,2017-11-29,customers.csv
7736,Sofia Wilson,sofia.wilson7736@example.com,Canada,2022-10-28,customers.csv
7737,Elizabeth Anderson,elizabeth.anderson7737@example.com,Australia,2019-12-28,customers.csv
7738,Evelyn Jones,evelyn.jones7738@example.com,Australia,2021-07-21,customers.csv
7739,Olivia Thomas,olivia.thomas7739@example.com,France,2016-07-09,customers.csv
7740,Mia Martinez,mia.martinez7740@example.com,Japan,2024-05-09,customers.csv
7741,Alexander Gonzalez,alexander.gonzalez7741@example.com,UK,2018-04-27,customers.csv
7742,Emma Anderson,emma.anderson7742@example.com,Mexico,2022-12-22,customers.csv
7743,Emily Martinez,emily.martinez7743@example.com,Germany,2019-04-16,customers.csv
7744,Emma Jones,emma.jones7744@example.com,Japan,2023-03-06,customers.csv
7745,Charlotte Jackson,charlotte.jackson7745@example.com,UK,2018-07-09,customers.csv
7746,Jane Lee,jane.lee7746@example.com,Mexico,2016-10-10,customers.csv
7747,Matthew Rodriguez,matthew.rodriguez7747@example.com,Brazil,2018-07-30,customers.csv
7748,Anthony Gonzalez,anthony.gonzalez7748@example.com,Mexico,2015-07-04,customers.csv
7749,Daniel Thomas,daniel.thomas7749@example.com,Japan,2022-11-25,customers.csv
7750,Sarah Thompson,sarah.thompson7750@example.com,Brazil,2017-01-13,customers.csv
7751,Emily Lee,emily.lee7751@example.com,Australia,2015-01-01,customers.csv
7752,Olivia Gonzalez,olivia.gonzalez7752@example.com,Canada,2024-05-04,customers.csv
7753,Ryan Martin,ryan.martin7753@example.com,Brazil,2023-11-27,customers.csv
7754,Olivia Thompson,olivia.thompson7754@example.com,Canada,2021-11-28,customers.csv
7755,Abigail Perez,abigail.perez7755@example.com,France,2015-06-05,customers.csv
7756,Mia Rodriguez,mia.rodriguez7756@example.com,Australia,2021-12-23,customers.csv
7757,Charlotte Williams,charlotte.williams7757@example.com,USA,2024-03-31,customers.csv
7758,Isabella Thomas,isabella.thomas7758@example.com,France,2021-08-03,customers.csv
7759,Christopher Rodriguez,christopher.rodriguez7759@example.com,Mexico,2018-01-14,customers.csv
7760,Mia Harris,mia.harris7760@example.com,Mexico,2021-12-25,customers.csv
7761,Isabella Garcia,isabella.garcia7761@example.com,France,2016-05-04,customers.csv
7762,Andrew Garcia,andrew.garcia7762@example.com,France,2023-12-20,customers.csv
7763,Daniel Moore,daniel.moore7763@example.com,India,2021-05-10,customers.csv
7764,Nicholas Martinez,nicholas.martinez7764@example.com,Germany,2022-05-16,customers.csv
7765,Elizabeth Smith,elizabeth.smith7765@example.com,Japan,2024-08-19,customers.csv
7766,Ryan Miller,ryan.miller7766@example.com,France,2019-07-05,customers.csv
7767,Jane Rodriguez,jane.rodriguez7767@example.com,Australia,2024-02-20,customers.csv
7768,William Perez,william.perez7768@example.com,UK,2023-04-16,customers.csv
7769,William Jackson,william.jackson7769@example.com,USA,2015-01-21,customers.csv
7770,James Ramirez,james.ramirez7770@example.com,France,2023-07-20,customers.csv
7771,Sofia Lopez,sofia.lopez7771@example.com,UK,2016-02-28,customers.csv
7772,Sophia Perez,sophia.perez7772@example.com,UK,2018-12-29,customers.csv
7773,Alexander Lee,alexander.lee7773@example.com,UK,2015-05-06,customers.csv
7774,James Sanchez,james.sanchez7774@example.com,Japan,2021-11-19,customers.csv
7775,Emma Jackson,emma.jackson7775@example.com,USA,2017-12-05,customers.csv
7776,Joseph Thompson,joseph.thompson7776@example.com,France,2015-03-29,customers.csv
7777,Isabella Garcia,isabella.garcia7777@example.com,India,2016-08-03,customers.csv
7778,Alexander Hernandez,alexander.hernandez7778@example.com,Canada,2020-05-19,customers.csv
7779,David White,david.white7779@example.com,Brazil,2015-05-12,customers.csv
7780,Sofia Johnson,sofia.johnson7780@example.com,Mexico,2018-08-10,customers.csv
7781,Sarah Gonzalez,sarah.gonzalez7781@example.com,Mexico,2020-05-29,customers.csv
7782,Olivia Harris,olivia.harris7782@example.com,Australia,2016-05-10,customers.csv
7783,William Garcia,william.garcia7783@example.com,India,2017-03-03,customers.csv
7784,Sarah Smith,sarah.smith7784@example.com,Brazil,2019-02-27,customers.csv
7785,Olivia Jones,olivia.jones7785@example.com,India,2024-02-20,customers.csv
7786,Sofia Miller,sofia.miller7786@example.com,Mexico,2020-05-21,customers.csv
7787,Nicholas Sanchez,nicholas.sanchez7787@example.com,India,2018-06-12,customers.csv
7788,Nicholas Davis,nicholas.davis7788@example.com,USA,2019-12-10,customers.csv
7789,Amelia Clark,amelia.clark7789@example.com,UK,2023-08-07,customers.csv
7790,David Lopez,david.lopez7790@example.com,Canada,2016-04-17,customers.csv
7791,Olivia Garcia,olivia.garcia7791@example.com,Japan,2018-03-09,customers.csv
7792,Isabella Clark,isabella.clark7792@example.com,India,2016-06-06,customers.csv
7793,Matthew Garcia,matthew.garcia7793@example.com,USA,2022-08-03,customers.csv
7794,Jane Sanchez,jane.sanchez7794@example.com,Germany,2020-10-14,customers.csv
7795,Mia Wilson,mia.wilson7795@example.com,USA,2021-04-20,customers.csv
7796,Andrew Davis,andrew.davis7796@example.com,Japan,2016-11-17,customers.csv
7797,Christopher Harris,christopher.harris7797@example.com,France,2021-10-18,customers.csv
7798,Isabella Clark,isabella.clark7798@example.com,Australia,2016-12-31,customers.csv
7799,John Thomas,john.thomas7799@example.com,UK,2020-09-10,customers.csv
7800,Michael Thompson,michael.thompson7800@example.com,Brazil,2017-10-22,customers.csv
7801,Andrew White,andrew.white7801@example.com,USA,2015-01-21,customers.csv
7802,Joshua Gonzalez,joshua.gonzalez7802@example.com,Canada,2020-09-22,customers.csv
7803,William Moore,william.moore7803@example.com,Mexico,2016-07-20,customers.csv
7804,Elizabeth Thompson,elizabeth.thompson7804@example.com,India,2021-08-08,customers.csv
7805,Andrew Harris,andrew.harris7805@example.com,Canada,2021-01-01,customers.csv
7806,James Ramirez,james.ramirez7806@example.com,India,2018-02-01,customers.csv
7807,David Ramirez,david.ramirez7807@example.com,USA,2016-12-15,customers.csv
7808,Joseph Gonzalez,joseph.gonzalez7808@example.com,Canada,2017-09-20,customers.csv
7809,Olivia Thomas,olivia.thomas7809@example.com,France,2019-08-30,customers.csv
7810,Alexander Thompson,alexander.thompson7810@example.com,India,2024-01-23,customers.csv
7811,Joseph Garcia,joseph.garcia7811@example.com,Mexico,2023-02-08,customers.csv
7812,Daniel Perez,daniel.perez7812@example.com,Japan,2021-11-29,customers.csv
7813,Emma Smith,emma.smith7813@example.com,Mexico,2023-12-04,customers.csv
7814,Joseph Brown,joseph.brown7814@example.com,Canada,2018-02-17,customers.csv
7815,Sofia Wilson,sofia.wilson7815@example.com,UK,2023-09-13,customers.csv
7816,Evelyn Taylor,evelyn.taylor7816@example.com,India,2021-08-12,customers.csv
7817,Ryan Brown,ryan.brown7817@example.com,Germany,2021-01-27,customers.csv
7818,Joshua Anderson,joshua.anderson7818@example.com,France,2015-08-12,customers.csv
7819,Daniel White,daniel.white7819@example.com,France,2023-03-17,customers.csv
7820,Daniel Lee,daniel.lee7820@example.com,USA,2022-03-01,customers.csv
7821,Michael Clark,michael.clark7821@example.com,Japan,2024-10-24,customers.csv
7822,Evelyn Brown,evelyn.brown7822@example.com,Mexico,2020-12-12,customers.csv
7823,Elizabeth Thomas,elizabeth.thomas7823@example.com,Canada,2022-12-16,customers.csv
7824,Elizabeth Harris,elizabeth.harris7824@example.com,Japan,2015-10-31,customers.csv
7825,Jane Davis,jane.davis7825@example.com,India,2017-08-26,customers.csv
7826,Alexander Davis,alexander.davis7826@example.com,Brazil,2017-11-27,customers.csv
7827,Ryan Davis,ryan.davis7827@example.com,Japan,2020-08-10,customers.csv
7828,Mia Sanchez,mia.sanchez7828@example.com,UK,2017-01-27,customers.csv
7829,Ryan Jackson,ryan.jackson7829@example.com,Canada,2022-08-22,customers.csv
7830,Emma Brown,emma.brown7830@example.com,Canada,2019-05-25,customers.csv
7831,Charlotte Johnson,charlotte.johnson7831@example.com,Mexico,2020-05-28,customers.csv
7832,Harper Brown,harper.brown7832@example.com,Japan,2020-09-02,customers.csv
7833,William Anderson,william.anderson7833@example.com,India,2021-04-24,customers.csv
7834,Sarah Williams,sarah.williams7834@example.com,USA,2021-07-26,customers.csv
7835,Michael Gonzalez,michael.gonzalez7835@example.com,USA,2019-07-25,customers.csv
7836,Michael Wilson,michael.wilson7836@example.com,Brazil,2021-11-22,customers.csv
7837,Jane White,jane.white7837@example.com,India,2023-02-18,customers.csv
7838,Sarah Lopez,sarah.lopez7838@example.com,France,2024-07-16,customers.csv
7839,Sarah Sanchez,sarah.sanchez7839@example.com,UK,2016-06-29,customers.csv
7840,Evelyn Davis,evelyn.davis7840@example.com,Mexico,2020-07-13,customers.csv
7841,Joseph Moore,joseph.moore7841@example.com,Canada,2024-12-24,customers.csv
7842,William Hernandez,william.hernandez7842@example.com,Brazil,2016-01-11,customers.csv
7843,Mia Hernandez,mia.hernandez7843@example.com,USA,2023-08-25,customers.csv
7844,Sarah Lee,sarah.lee7844@example.com,Brazil,2022-08-29,customers.csv
7845,Daniel Garcia,daniel.garcia7845@example.com,Japan,2023-11-23,customers.csv
7846,Daniel Sanchez,daniel.sanchez7846@example.com,USA,2020-12-19,customers.csv
7847,Sophia Gonzalez,sophia.gonzalez7847@example.com,Germany,2022-11-09,customers.csv
7848,Jane White,jane.white7848@example.com,Australia,2023-07-03,customers.csv
7849,William Moore,william.moore7849@example.com,UK,2015-10-08,customers.csv
7850,Elizabeth Sanchez,elizabeth.sanchez7850@example.com,Canada,2018-09-28,customers.csv
7851,Christopher Perez,christopher.perez7851@example.com,France,2016-06-18,customers.csv
7852,Sophia Davis,sophia.davis7852@example.com,USA,2019-01-27,customers.csv
7853,Alexander Sanchez,alexander.sanchez7853@example.com,Germany,2022-09-10,customers.csv
7854,Harper Taylor,harper.taylor7854@example.com,Brazil,2016-05-01,customers.csv
7855,Jane Lee,jane.lee7855@example.com,Japan,2023-07-27,customers.csv
7856,Mia Miller,mia.miller7856@example.com,Canada,2017-02-09,customers.csv
7857,Anthony Williams,anthony.williams7857@example.com,Japan,2020-07-14,customers.csv
7858,Harper Jones,harper.jones7858@example.com,Mexico,2023-08-27,customers.csv
7859,Emily Ramirez,emily.ramirez7859@example.com,Canada,2024-10-31,customers.csv
7860,Daniel Brown,daniel.brown7860@example.com,UK,2020-09-05,customers.csv
7861,Nicholas Jones,nicholas.jones7861@example.com,Canada,2018-04-20,customers.csv
7862,Christopher Brown,christopher.brown7862@example.com,UK,2015-08-11,customers.csv
7863,Jane Thompson,jane.thompson7863@example.com,India,2024-06-06,customers.csv
7864,Daniel Garcia,daniel.garcia7864@example.com,Mexico,2017-05-11,customers.csv
7865,Charlotte Rodriguez,charlotte.rodriguez7865@example.com,UK,2018-02-24,customers.csv
7866,Emma Thomas,emma.thomas7866@example.com,Australia,2019-09-01,customers.csv
7867,Sofia Hernandez,sofia.hernandez7867@example.com,Germany,2024-04-16,customers.csv
7868,Mia Gonzalez,mia.gonzalez7868@example.com,Brazil,2023-03-16,customers.csv
7869,Isabella Rodriguez,isabella.rodriguez7869@example.com,Australia,2017-06-05,customers.csv
7870,Alexander Thompson,alexander.thompson7870@example.com,USA,2023-05-18,customers.csv
7871,James Miller,james.miller7871@example.com,Canada,2017-02-15,customers.csv
7872,Sofia Martinez,sofia.martinez7872@example.com,Australia,2018-05-08,customers.csv
7873,Emma Clark,emma.clark7873@example.com,UK,2018-06-30,customers.csv
7874,William White,william.white7874@example.com,UK,2020-03-29,customers.csv
7875,Joshua Williams,joshua.williams7875@example.com,France,2015-05-05,customers.csv
7876,Jane Taylor,jane.taylor7876@example.com,Australia,2018-09-17,customers.csv
7877,Olivia Perez,olivia.perez7877@example.com,Canada,2022-06-21,customers.csv
7878,Anthony Ramirez,anthony.ramirez7878@example.com,France,2023-11-06,customers.csv
7879,Alexander Smith,alexander.smith7879@example.com,Brazil,2021-10-03,customers.csv
7880,Michael Williams,michael.williams7880@example.com,Japan,2021-05-27,customers.csv
7881,Harper Thomas,harper.thomas7881@example.com,France,2021-04-14,customers.csv
7882,David Johnson,david.johnson7882@example.com,Japan,2016-08-14,customers.csv
7883,Evelyn Wilson,evelyn.wilson7883@example.com,Australia,2022-08-01,customers.csv
7884,Emma Hernandez,emma.hernandez7884@example.com,Brazil,2023-05-07,customers.csv
7885,Emily Harris,emily.harris7885@example.com,Mexico,2020-07-22,customers.csv
7886,Sofia Garcia,sofia.garcia7886@example.com,USA,2022-09-07,customers.csv
7887,Andrew Jackson,andrew.jackson7887@example.com,France,2019-07-08,customers.csv
7888,Jane Lopez,jane.lopez7888@example.com,Mexico,2021-02-17,customers.csv
7889,Abigail Thomas,abigail.thomas7889@example.com,Australia,2024-12-23,customers.csv
7890,Charlotte Taylor,charlotte.taylor7890@example.com,Japan,2024-08-31,customers.csv
7891,Emily Brown,emily.brown7891@example.com,USA,2020-12-28,customers.csv
7892,Sophia Williams,sophia.williams7892@example.com,UK,2022-11-01,customers.csv
7893,Matthew Moore,matthew.moore7893@example.com,Mexico,2024-12-18,customers.csv
7894,Joseph Jackson,joseph.jackson7894@example.com,UK,2019-04-02,customers.csv
7895,James Jones,james.jones7895@example.com,USA,2024-11-28,customers.csv
7896,James Sanchez,james.sanchez7896@example.com,UK,2019-01-19,customers.csv
7897,Harper Hernandez,harper.hernandez7897@example.com,Germany,2021-05-26,customers.csv
7898,Emma Harris,emma.harris7898@example.com,USA,2024-07-18,customers.csv
7899,Mia Moore,mia.moore7899@example.com,France,2019-06-17,customers.csv
7900,Anthony Lopez,anthony.lopez7900@example.com,India,2016-07-22,customers.csv
7901,Charlotte Lee,charlotte.lee7901@example.com,UK,2021-08-11,customers.csv
7902,Ryan Williams,ryan.williams7902@example.com,Brazil,2015-12-23,customers.csv
7903,Sarah Perez,sarah.perez7903@example.com,Mexico,2017-06-02,customers.csv
7904,William Martinez,william.martinez7904@example.com,Germany,2018-01-30,customers.csv
7905,Daniel Jackson,daniel.jackson7905@example.com,Canada,2016-05-08,customers.csv
7906,Nicholas Thomas,nicholas.thomas7906@example.com,France,2017-11-10,customers.csv
7907,Abigail Lopez,abigail.lopez7907@example.com,Japan,2023-04-12,customers.csv
7908,Harper Perez,harper.perez7908@example.com,UK,2018-12-06,customers.csv
7909,Sarah Wilson,sarah.wilson7909@example.com,UK,2020-08-30,customers.csv
7910,Alexander Perez,alexander.perez7910@example.com,UK,2019-11-16,customers.csv
7911,Ryan Moore,ryan.moore7911@example.com,Australia,2015-02-12,customers.csv
7912,Nicholas White,nicholas.white7912@example.com,Mexico,2022-02-10,customers.csv
7913,Amelia Clark,amelia.clark7913@example.com,France,2021-05-16,customers.csv
7914,Joseph Miller,joseph.miller7914@example.com,Canada,2017-04-11,customers.csv
7915,Emma Harris,emma.harris7915@example.com,France,2021-07-14,customers.csv
7916,Daniel Johnson,daniel.johnson7916@example.com,UK,2019-03-15,customers.csv
7917,Abigail Moore,abigail.moore7917@example.com,Brazil,2021-12-31,customers.csv
7918,Sofia Martin,sofia.martin7918@example.com,France,2017-09-02,customers.csv
7919,Emily Ramirez,emily.ramirez7919@example.com,USA,2018-01-23,customers.csv
7920,Elizabeth Lee,elizabeth.lee7920@example.com,Australia,2019-12-01,customers.csv
7921,Amelia Thompson,amelia.thompson7921@example.com,Japan,2017-03-03,customers.csv
7922,Joseph Jones,joseph.jones7922@example.com,USA,2024-10-06,customers.csv
7923,Isabella Clark,isabella.clark7923@example.com,Canada,2021-02-06,customers.csv
7924,James Lopez,james.lopez7924@example.com,Brazil,2024-12-02,customers.csv
7925,Andrew Martin,andrew.martin7925@example.com,UK,2023-11-27,customers.csv
7926,Mia Jackson,mia.jackson7926@example.com,Japan,2020-09-06,customers.csv
7927,Amelia Clark,amelia.clark7927@example.com,Australia,2023-02-26,customers.csv
7928,Andrew Martinez,andrew.martinez7928@example.com,Japan,2021-11-25,customers.csv
7929,John Harris,john.harris7929@example.com,France,2016-02-24,customers.csv
7930,William Taylor,william.taylor7930@example.com,Germany,2016-01-10,customers.csv
7931,Joshua Gonzalez,joshua.gonzalez7931@example.com,France,2023-05-16,customers.csv
7932,David Rodriguez,david.rodriguez7932@example.com,Canada,2017-03-10,customers.csv
7933,Sarah Harris,sarah.harris7933@example.com,Germany,2016-05-13,customers.csv
7934,Emma Rodriguez,emma.rodriguez7934@example.com,France,2023-08-06,customers.csv
7935,Jane Ramirez,jane.ramirez7935@example.com,Germany,2018-07-27,customers.csv
7936,William Anderson,william.anderson7936@example.com,Australia,2022-04-20,customers.csv
